"age","L_mean","L_hpd_m95","L_hpd_M95","M_mean","M_hpd_m95","M_hpd_M95","R_mean","R_hpd_m95","R_hpd_M95"
-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
-91,NA,NA,NA,NA,NA,NA,NA,NA,NA
-92,NA,NA,NA,NA,NA,NA,NA,NA,NA
-93,NA,NA,NA,NA,NA,NA,NA,NA,NA
-94,NA,NA,NA,NA,NA,NA,NA,NA,NA
-95,NA,NA,NA,NA,NA,NA,NA,NA,NA
-96,NA,NA,NA,NA,NA,NA,NA,NA,NA
-97,NA,NA,NA,NA,NA,NA,NA,NA,NA
-98,NA,NA,NA,NA,NA,NA,NA,NA,NA
-99,NA,NA,NA,NA,NA,NA,NA,NA,NA
-100,NA,NA,NA,NA,NA,NA,NA,NA,NA
-101,NA,NA,NA,NA,NA,NA,NA,NA,NA
-102,NA,NA,NA,NA,NA,NA,NA,NA,NA
-103,NA,NA,NA,NA,NA,NA,NA,NA,NA
-104,NA,NA,NA,NA,NA,NA,NA,NA,NA
-105,NA,NA,NA,NA,NA,NA,NA,NA,NA
-106,NA,NA,NA,NA,NA,NA,NA,NA,NA
-107,NA,NA,NA,NA,NA,NA,NA,NA,NA
-108,NA,NA,NA,NA,NA,NA,NA,NA,NA
-109,NA,NA,NA,NA,NA,NA,NA,NA,NA
-110,NA,NA,NA,NA,NA,NA,NA,NA,NA
-111,NA,NA,NA,NA,NA,NA,NA,NA,NA
-112,NA,NA,NA,NA,NA,NA,NA,NA,NA
-113,NA,NA,NA,NA,NA,NA,NA,NA,NA
-114,NA,NA,NA,NA,NA,NA,NA,NA,NA
-115,NA,NA,NA,NA,NA,NA,NA,NA,NA
-116,NA,NA,NA,NA,NA,NA,NA,NA,NA
-117,NA,NA,NA,NA,NA,NA,NA,NA,NA
-118,NA,NA,NA,NA,NA,NA,NA,NA,NA
-119,NA,NA,NA,NA,NA,NA,NA,NA,NA
-120,NA,NA,NA,NA,NA,NA,NA,NA,NA
-121,NA,NA,NA,NA,NA,NA,NA,NA,NA
-122,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123,NA,NA,NA,NA,NA,NA,NA,NA,NA
-124,NA,NA,NA,NA,NA,NA,NA,NA,NA
-125,NA,NA,NA,NA,NA,NA,NA,NA,NA
-126,NA,NA,NA,NA,NA,NA,NA,NA,NA
-127,NA,NA,NA,NA,NA,NA,NA,NA,NA
-128,NA,NA,NA,NA,NA,NA,NA,NA,NA
-129,NA,NA,NA,NA,NA,NA,NA,NA,NA
-130,NA,NA,NA,NA,NA,NA,NA,NA,NA
-131,NA,NA,NA,NA,NA,NA,NA,NA,NA
-132,NA,NA,NA,NA,NA,NA,NA,NA,NA
-133,NA,NA,NA,NA,NA,NA,NA,NA,NA
-134,NA,NA,NA,NA,NA,NA,NA,NA,NA
-135,NA,NA,NA,NA,NA,NA,NA,NA,NA
-136,NA,NA,NA,NA,NA,NA,NA,NA,NA
-137,NA,NA,NA,NA,NA,NA,NA,NA,NA
-138,NA,NA,NA,NA,NA,NA,NA,NA,NA
-139,NA,NA,NA,NA,NA,NA,NA,NA,NA
-140,NA,NA,NA,NA,NA,NA,NA,NA,NA
-141,NA,NA,NA,NA,NA,NA,NA,NA,NA
-142,NA,NA,NA,NA,NA,NA,NA,NA,NA
-143,NA,NA,NA,NA,NA,NA,NA,NA,NA
-144,NA,NA,NA,NA,NA,NA,NA,NA,NA
-145,NA,NA,NA,NA,NA,NA,NA,NA,NA
-146,NA,NA,NA,NA,NA,NA,NA,NA,NA
-147,NA,NA,NA,NA,NA,NA,NA,NA,NA
-148,NA,NA,NA,NA,NA,NA,NA,NA,NA
-149,NA,NA,NA,NA,NA,NA,NA,NA,NA
-150,NA,NA,NA,NA,NA,NA,NA,NA,NA
-151,NA,NA,NA,NA,NA,NA,NA,NA,NA
-152,NA,NA,NA,NA,NA,NA,NA,NA,NA
-153,NA,NA,NA,NA,NA,NA,NA,NA,NA
-154,NA,NA,NA,NA,NA,NA,NA,NA,NA
-155,NA,NA,NA,NA,NA,NA,NA,NA,NA
-156,NA,NA,NA,NA,NA,NA,NA,NA,NA
-157,NA,NA,NA,NA,NA,NA,NA,NA,NA
-158,NA,NA,NA,NA,NA,NA,NA,NA,NA
-159,NA,NA,NA,NA,NA,NA,NA,NA,NA
-160,NA,NA,NA,NA,NA,NA,NA,NA,NA
-161,NA,NA,NA,NA,NA,NA,NA,NA,NA
-162,NA,NA,NA,NA,NA,NA,NA,NA,NA
-163,NA,NA,NA,NA,NA,NA,NA,NA,NA
-164,NA,NA,NA,NA,NA,NA,NA,NA,NA
-165,NA,NA,NA,NA,NA,NA,NA,NA,NA
-166,NA,NA,NA,NA,NA,NA,NA,NA,NA
-167,NA,NA,NA,NA,NA,NA,NA,NA,NA
-168,NA,NA,NA,NA,NA,NA,NA,NA,NA
-169,NA,NA,NA,NA,NA,NA,NA,NA,NA
-170,NA,NA,NA,NA,NA,NA,NA,NA,NA
-171,NA,NA,NA,NA,NA,NA,NA,NA,NA
-172,NA,NA,NA,NA,NA,NA,NA,NA,NA
-173,NA,NA,NA,NA,NA,NA,NA,NA,NA
-174,NA,NA,NA,NA,NA,NA,NA,NA,NA
-175,NA,NA,NA,NA,NA,NA,NA,NA,NA
-176,NA,NA,NA,NA,NA,NA,NA,NA,NA
-177,NA,NA,NA,NA,NA,NA,NA,NA,NA
-178,NA,NA,NA,NA,NA,NA,NA,NA,NA
-179,NA,NA,NA,NA,NA,NA,NA,NA,NA
-180,NA,NA,NA,NA,NA,NA,NA,NA,NA
-181,NA,NA,NA,NA,NA,NA,NA,NA,NA
-182,NA,NA,NA,NA,NA,NA,NA,NA,NA
-183,NA,NA,NA,NA,NA,NA,NA,NA,NA
-184,NA,NA,NA,NA,NA,NA,NA,NA,NA
-185,NA,NA,NA,NA,NA,NA,NA,NA,NA
-186,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198,NA,NA,NA,NA,NA,NA,NA,NA,NA
-199,NA,NA,NA,NA,NA,NA,NA,NA,NA
-200,0.130637889790123,0.086023,0.177356,0.351122994407407,0.269137,0.437642,-0.220485103345679,-0.308983,-0.1278
-201,0.130637889790123,0.086023,0.177356,0.351122994407407,0.269137,0.437642,-0.220485103345679,-0.308983,-0.1278
-202,0.130637889790123,0.086023,0.177356,0.351122994407407,0.269137,0.437642,-0.220485103345679,-0.308983,-0.1278
-203,0.130637889790123,0.086023,0.177356,0.351122994407407,0.269137,0.437642,-0.220485103345679,-0.308983,-0.1278
-204,0.130637889790123,0.086023,0.177356,0.351122994407407,0.269137,0.437642,-0.220485103345679,-0.308983,-0.1278
-205,0.130637889790123,0.086023,0.177356,0.351122994407407,0.269137,0.437642,-0.220485103345679,-0.308983,-0.1278
-206,0.130637889790123,0.086023,0.177356,0.351122994407407,0.269137,0.437642,-0.220485103345679,-0.308983,-0.1278
-207,0.130637889790123,0.086023,0.177356,0.351122994407407,0.269137,0.437642,-0.220485103345679,-0.308983,-0.1278
-208,0.130637889790123,0.086023,0.177356,0.351122994407407,0.269137,0.437642,-0.220485103345679,-0.308983,-0.1278
-209,0.051272145209877,0.031698,0.07202,0.094572237012346,0.063907,0.125424,-0.04330009208642,-0.075111,-0.010111
-210,0.051272145209877,0.031698,0.07202,0.094572237012346,0.063907,0.125424,-0.04330009208642,-0.075111,-0.010111
-211,0.051272145209877,0.031698,0.07202,0.094572237012346,0.063907,0.125424,-0.04330009208642,-0.075111,-0.010111
-212,0.051272145209877,0.031698,0.07202,0.094572237012346,0.063907,0.125424,-0.04330009208642,-0.075111,-0.010111
-213,0.051272145209877,0.031698,0.07202,0.094572237012346,0.063907,0.125424,-0.04330009208642,-0.075111,-0.010111
-214,0.051272145209877,0.031698,0.07202,0.094572237012346,0.063907,0.125424,-0.04330009208642,-0.075111,-0.010111
-215,0.051272145209877,0.031698,0.07202,0.094572237012346,0.063907,0.125424,-0.04330009208642,-0.075111,-0.010111
-216,0.051272145209877,0.031698,0.07202,0.094572237012346,0.063907,0.125424,-0.04330009208642,-0.075111,-0.010111
-217,0.051272145209877,0.031698,0.07202,0.094572237012346,0.063907,0.125424,-0.04330009208642,-0.075111,-0.010111
-218,0.061151621567901,0.041806,0.081715,0.043316108592593,0.027898,0.060165,0.017835515493827,-0.007327,0.043354
-219,0.061151621567901,0.041806,0.081715,0.043316108592593,0.027898,0.060165,0.017835515493827,-0.007327,0.043354
-220,0.061151621567901,0.041806,0.081715,0.043316108592593,0.027898,0.060165,0.017835515493827,-0.007327,0.043354
-221,0.061151621567901,0.041806,0.081715,0.043316108592593,0.027898,0.060165,0.017835515493827,-0.007327,0.043354
-222,0.061151621567901,0.041806,0.081715,0.043316108592593,0.027898,0.060165,0.017835515493827,-0.007327,0.043354
-223,0.061151621567901,0.041806,0.081715,0.043316108592593,0.027898,0.060165,0.017835515493827,-0.007327,0.043354
-224,0.061151621567901,0.041806,0.081715,0.043316108592593,0.027898,0.060165,0.017835515493827,-0.007327,0.043354
-225,0.061151621567901,0.041806,0.081715,0.043316108592593,0.027898,0.060165,0.017835515493827,-0.007327,0.043354
-226,0.061151621567901,0.041806,0.081715,0.043316108592593,0.027898,0.060165,0.017835515493827,-0.007327,0.043354
-227,0.061151621567901,0.041806,0.081715,0.043316108592593,0.027898,0.060165,0.017835515493827,-0.007327,0.043354
-228,0.228070120222222,0.177779,0.277803,0.137933050580247,0.103791,0.174827,0.090137070901235,0.034581,0.1467
-229,0.228070120222222,0.177779,0.277803,0.137933050580247,0.103791,0.174827,0.090137070901235,0.034581,0.1467
-230,0.228070120222222,0.177779,0.277803,0.137933050580247,0.103791,0.174827,0.090137070901235,0.034581,0.1467
-231,0.228070120222222,0.177779,0.277803,0.137933050580247,0.103791,0.174827,0.090137070901235,0.034581,0.1467
-232,0.228070120222222,0.177779,0.277803,0.137933050580247,0.103791,0.174827,0.090137070901235,0.034581,0.1467
-233,0.228070120222222,0.177779,0.277803,0.137933050580247,0.103791,0.174827,0.090137070901235,0.034581,0.1467
-234,0.228070120222222,0.177779,0.277803,0.137933050580247,0.103791,0.174827,0.090137070901235,0.034581,0.1467
-235,0.228070120222222,0.177779,0.277803,0.137933050580247,0.103791,0.174827,0.090137070901235,0.034581,0.1467
-236,0.228070120222222,0.177779,0.277803,0.137933050580247,0.103791,0.174827,0.090137070901235,0.034581,0.1467
-237,0.228070120222222,0.177779,0.277803,0.137933050580247,0.103791,0.174827,0.090137070901235,0.034581,0.1467
-238,0.283924836617284,0.18818,0.389571,0.309156883345679,0.211741,0.413481,-0.025232047222222,-0.161469,0.11254
-239,0.283924836617284,0.18818,0.389571,0.309156883345679,0.211741,0.413481,-0.025232047222222,-0.161469,0.11254
-240,0.283924836617284,0.18818,0.389571,0.309156883345679,0.211741,0.413481,-0.025232047222222,-0.161469,0.11254
-241,0.283924836617284,0.18818,0.389571,0.309156883345679,0.211741,0.413481,-0.025232047222222,-0.161469,0.11254
-242,0.283924836617284,0.18818,0.389571,0.309156883345679,0.211741,0.413481,-0.025232047222222,-0.161469,0.11254
-243,0.270871061407407,0.180817,0.367219,0.269587129617284,0.177226,0.364088,0.001283930098765,-0.113172,0.121714
-244,0.270871061407407,0.180817,0.367219,0.269587129617284,0.177226,0.364088,0.001283930098765,-0.113172,0.121714
-245,0.270871061407407,0.180817,0.367219,0.269587129617284,0.177226,0.364088,0.001283930098765,-0.113172,0.121714
-246,0.270871061407407,0.180817,0.367219,0.269587129617284,0.177226,0.364088,0.001283930098765,-0.113172,0.121714
-247,0.700569904975309,0.531938,0.866606,0.506797689308642,0.363503,0.657331,0.193772214864198,-0.013342,0.397128
-248,0.700569904975309,0.531938,0.866606,0.506797689308642,0.363503,0.657331,0.193772214864198,-0.013342,0.397128
-249,0.700569904975309,0.531938,0.866606,0.506797689308642,0.363503,0.657331,0.193772214864198,-0.013342,0.397128
-250,0.700569904975309,0.531938,0.866606,0.506797689308642,0.363503,0.657331,0.193772214864198,-0.013342,0.397128
-251,0.700569904975309,0.531938,0.866606,0.506797689308642,0.363503,0.657331,0.193772214864198,-0.013342,0.397128
-252,0.700569904975309,0.531938,0.866606,0.506797689308642,0.363503,0.657331,0.193772214864198,-0.013342,0.397128
-253,0.204809936518519,0.120199,0.297348,0.265285202172839,0.175673,0.359189,-0.060475266814815,-0.184242,0.064859
-254,0.204809936518519,0.120199,0.297348,0.265285202172839,0.175673,0.359189,-0.060475266814815,-0.184242,0.064859
-255,0.204809936518519,0.120199,0.297348,0.265285202172839,0.175673,0.359189,-0.060475266814815,-0.184242,0.064859
-256,0.204809936518519,0.120199,0.297348,0.265285202172839,0.175673,0.359189,-0.060475266814815,-0.184242,0.064859
-257,0.204809936518519,0.120199,0.297348,0.265285202172839,0.175673,0.359189,-0.060475266814815,-0.184242,0.064859
-258,0.204809936518519,0.120199,0.297348,0.265285202172839,0.175673,0.359189,-0.060475266814815,-0.184242,0.064859
-259,0.204809936518519,0.120199,0.297348,0.265285202172839,0.175673,0.359189,-0.060475266814815,-0.184242,0.064859
-260,0.183121371419753,0.064854,0.304236,0.133955508061728,0.04784,0.228924,0.049165862037037,-0.107005,0.207137
-261,0.183121371419753,0.064854,0.304236,0.133955508061728,0.04784,0.228924,0.049165862037037,-0.107005,0.207137
-262,0.183121371419753,0.064854,0.304236,0.133955508061728,0.04784,0.228924,0.049165862037037,-0.107005,0.207137
-263,0.183121371419753,0.064854,0.304236,0.133955508061728,0.04784,0.228924,0.049165862037037,-0.107005,0.207137
-264,0.183121371419753,0.064854,0.304236,0.133955508061728,0.04784,0.228924,0.049165862037037,-0.107005,0.207137
-265,0.221096387296296,0.115763,0.335365,0.120030306975309,0.047503,0.198082,0.10106608037037,-0.026105,0.229331
-266,0.221096387296296,0.115763,0.335365,0.120030306975309,0.047503,0.198082,0.10106608037037,-0.026105,0.229331
-267,0.221096387296296,0.115763,0.335365,0.120030306975309,0.047503,0.198082,0.10106608037037,-0.026105,0.229331
-268,0.221096387296296,0.115763,0.335365,0.120030306975309,0.047503,0.198082,0.10106608037037,-0.026105,0.229331
-269,0.221096387296296,0.115763,0.335365,0.120030306975309,0.047503,0.198082,0.10106608037037,-0.026105,0.229331
-270,0.221096387296296,0.115763,0.335365,0.120030306975309,0.047503,0.198082,0.10106608037037,-0.026105,0.229331
-271,0.221096387296296,0.115763,0.335365,0.120030306975309,0.047503,0.198082,0.10106608037037,-0.026105,0.229331
-272,0.221096387296296,0.115763,0.335365,0.120030306975309,0.047503,0.198082,0.10106608037037,-0.026105,0.229331
-273,0.221096387296296,0.115763,0.335365,0.120030306975309,0.047503,0.198082,0.10106608037037,-0.026105,0.229331
-274,0.221096387296296,0.115763,0.335365,0.120030306975309,0.047503,0.198082,0.10106608037037,-0.026105,0.229331
-275,0.134383189444444,0.03628,0.242516,0.17228962217284,0.064549,0.292458,-0.037906432716049,-0.193618,0.122802
-276,0.134383189444444,0.03628,0.242516,0.17228962217284,0.064549,0.292458,-0.037906432716049,-0.193618,0.122802
-277,0.134383189444444,0.03628,0.242516,0.17228962217284,0.064549,0.292458,-0.037906432716049,-0.193618,0.122802
-278,0.134383189444444,0.03628,0.242516,0.17228962217284,0.064549,0.292458,-0.037906432716049,-0.193618,0.122802
-279,0.134383189444444,0.03628,0.242516,0.17228962217284,0.064549,0.292458,-0.037906432716049,-0.193618,0.122802
-280,0.134383189444444,0.03628,0.242516,0.17228962217284,0.064549,0.292458,-0.037906432716049,-0.193618,0.122802
-281,0.134383189444444,0.03628,0.242516,0.17228962217284,0.064549,0.292458,-0.037906432716049,-0.193618,0.122802
-282,0.134383189444444,0.03628,0.242516,0.17228962217284,0.064549,0.292458,-0.037906432716049,-0.193618,0.122802
-283,0.134383189444444,0.03628,0.242516,0.17228962217284,0.064549,0.292458,-0.037906432716049,-0.193618,0.122802
-284,0.17774286362963,0.071736,0.297195,0.160674216148148,0.063333,0.270405,0.017068645925926,-0.143625,0.175628
-285,0.17774286362963,0.071736,0.297195,0.160674216148148,0.063333,0.270405,0.017068645925926,-0.143625,0.175628
-286,0.17774286362963,0.071736,0.297195,0.160674216148148,0.063333,0.270405,0.017068645925926,-0.143625,0.175628
-287,0.17774286362963,0.071736,0.297195,0.160674216148148,0.063333,0.270405,0.017068645925926,-0.143625,0.175628
-288,0.17774286362963,0.071736,0.297195,0.160674216148148,0.063333,0.270405,0.017068645925926,-0.143625,0.175628
-289,0.17774286362963,0.071736,0.297195,0.160674216148148,0.063333,0.270405,0.017068645925926,-0.143625,0.175628
-290,0.17774286362963,0.071736,0.297195,0.160674216148148,0.063333,0.270405,0.017068645925926,-0.143625,0.175628
-291,0.391771910135803,0.126809,0.720715,0.143232290530864,0.017856,0.311137,0.248539623432099,-0.042615,0.590219
-292,0.391771910135803,0.126809,0.720715,0.143232290530864,0.017856,0.311137,0.248539623432099,-0.042615,0.590219
-293,0.391771910135803,0.126809,0.720715,0.143232290530864,0.017856,0.311137,0.248539623432099,-0.042615,0.590219
-294,0.391771910135803,0.126809,0.720715,0.143232290530864,0.017856,0.311137,0.248539623432099,-0.042615,0.590219
-295,0.391771910135803,0.126809,0.720715,0.143232290530864,0.017856,0.311137,0.248539623432099,-0.042615,0.590219
-296,0.391771910135803,0.126809,0.720715,0.143232290530864,0.017856,0.311137,0.248539623432099,-0.042615,0.590219
-297,0.391771910135803,0.126809,0.720715,0.143232290530864,0.017856,0.311137,0.248539623432099,-0.042615,0.590219
